label,text
polar_question,El nou arrendat va ser responsable del déficit?
polar_question,Què se farà amb el seguiment per el nou propietari?
polar_question,Serà la venda condicionada a la planificació?
request,No tindries preocupació si enviés el borrador del contracte quan estigui preparat?
request,"Podria fer-me una copia de la correspondència amb el client, per favor?"
request,Podria organitzar una debriefing després de que el projecte acabe?
request,Podria veure el primer borrador i donar-me la seva reacció sincera?
request,No tinguéssiu objeccions si preniais el cap de la següent fase?
request,Podria garantir que les notes de entrega sean exhaustivas?
request,Podria revisar de nuevo los términos antes de que contrafirmemos?
request,Podria deixarme saber tan pronto como tenga una actualización?
request,No tindries preocupació si plantegués el problema durant la reunió del jueves?
request,Podria confirmar si està content amb el perímetre revisat?
request,Seria possible compartir el plan del proyecto con el equipo en general?
request,Podria comprovar si la llicència cobreix aquest ús particular?
request,No tinguéssiu objeccions a coordinar el feedback de tots els agents?
request,Podria elaborar una breve nota informativa para la junta directiva?
request,Ser-ia possible reprogramar la visita al lloc?
request,Podria organizar que los documentos originales se envíen por mensajería?
request,No tinguéssiu malgrèu d'enviar una resposta de espera mentre investiguem?
request,Podria preparar una comparativa de las dos opciones?
request,Ser-ia capaç de verificar la informació abans de publicar-la?
request,Podria tomar las actas de la próxima reunión del consejo?
request,Podeu deixar-me emprestar a vossa experiência durante uns minutos?
request,Podria preguntarme per al seu consell sobre com aborder això?
request,No t’importaria si facés referencia al teu treball en la presentació?
request,Posso tomar una copia del informe para mis registros?
request,¿Podría tener unos días más para revisar el contrato?
request,No t’interèssi si et plau que s’ha confirmat el pressupost?
request,Podeu preguntar-me què va provocar el canvi de direcció?
request,Podria haver un momento per explicar les seves preocupades?
request,No tinguéssiu objeccions si traia un col·legue a la reunió?
request,Podeu suggerir-me que abordemos esto de una manera diferente?
request,Apreciaria que estudiara el asunto con urgencia.
request,Desitgava que podiesseis dedicar uns minuts per fer un repàs de les dades.
request,Ser-ia gràcies si podien comprovar que el ataxi s'obre correctament.
request,M’avincint preguntant si una reunió virtual li convenia més.
request,Apreciearia molt la teva perspectiva abans de fer el nostre enfoca finalitzat.
request,Desitgava que fos possible que t’ajudassi amb la traduccció.
request,Apreciaria que confirmara la recepción de este mensaje.
request,M’avincint si podiéssems mantenir-ho entre nosaltres per un moment.
request,Seria molt gràcies si podiesen veure què poden fer.
request,Desitgava que pudiessin organitzar una conversa al vostre més previsible conveniència.
request,Seria posible retrasar la fecha límite en dos días?
request,Seria una petición excesiva pedir una breve actualización del estado?
request,Seria possible obtenir una copia de la factura original?
request,Seria convenient que nos encontráramos en persona en lugar de llamar?
request,Seria posible tener la versión revisada para el final del día laboral?
request,Seria un poco de molomia si enviara la copia firmada directamente?
request,Seria possible organitzar una reunió urgent?
request,Seria convenient intercambiar nuestros horarios?
request,Seria posible incluir la desglose de costos en la propuesta?
request,Seria una petición excesiva pedirte que me mantengas informado?
request,"Podria garantir, per favor, que el camí es reservat per tot el dia?"
request,No tindries preocupació de recontrolar els tota dels a la columna final?
request,Podria enviar el orden del día antes de que termine hoy?
request,Podria revisar los términos una vez más?
request,"Podria fer una copia del equip legal a la correspondència, per favor?"
request,No tindries a explicar la raó de aquesta estratègia?
request,Podria confirmar si s'ha revocat l'accès?
request,Seria possible compartir la versión actualizada con todo el grupo?
request,"Podria, per favor, indicar-me els següents passos?"
request,No tindries preocupació de plasmar les preocupades per escrito?
request,Podria deixar-me la versió finalitzada el més tard a l'últim dimecres?
request,Podríeis garantir que las partes relevantes sean notificadas antes del anuncio?
request,Podria investigar si existe una ruta más rápida para la aprobación?
request,Podria organitzar que s’enviés una substituta?
request,Podria clarificar el ambit de la petició de canvi?
request,Podria proporcionar-me la justificació de la recomanació?
request,Podria enviar la prueba que respalde la reclamació?
request,Podríeis marcar si algo del informe es sensible comercialment?
request,Podría coordinar con el otro equipo para evitar la duplicación?
request,Podria deixar-me saber a sua disponibilidade para uma chamada esta semana?
request,Ser-ia molt gràcies si podieseu encarregar-se de l'introducció.
request,Apreciearia se pudessierets plantejar el problema a la persona responsable.
request,Querería que compartisseixés els teus pensaments sobre el projecte que ha d’arribar-nos.
request,Seria gràcies per qualsevol informació que puguisse donar.
request,Apreciaaria que conservasse una copia para su historial.
request,Quereria molt la seva opinió abans de continuar.
request,Seria molt gràcies si podieseu dedicar uns dies alsordi per una conversa telefònica.
request,"Apreciaria que, si hagués alguna preocupació, la indicasse per a la data limite."
request,Aquestarnau em obtenir el teu feedback sobre com va ser la reunió.
request,Seria gràcies si pogués confirmar els detalls una altra vegada.
request,Podria veure a cà que s'enviés la versió correcta?
request,No tindries preocupació si no garanteix que els termes es reflecteixen correctament?
request,Podria deixar-me saber si hi ha alguna excepció?
request,Podria unir un breve resumen?
request,Podria comprovar si s'ha fet això més abans?
request,No t’interèssiessin de mirar la evidencia?
request,Podria confirmar les especificacions tècniques?
request,Podria haver alguna manera de saber quién es el contacto adecuado?
request,Podria comprovar si els dades han estat anonimats?
request,No t’interèsar de obtenir un presupuesto de otro proveedor?
request,Podria suggerir-me respetuosamente un arreglo alternativo?
request,Podría solicitar una breve prórroga para revisar el material?
request,Podria preguntarle si considera las implicaciones a largo plazo?
request,Podría sugerir que el asunto se someta a la comisión plenaria?
request,Podría preguntarle si me puede proporcionar un breve resumen escrito de la discusión?
request,Quería proponer una breve pausa antes de continuar?
request,Quería llamar su atención sobre la discrepancia en la página cuatro.
request,Podria suggerir-me que estableçem una agenda clara per a la próxima sessió?
request,Podria preguntar si la cronología es flexible?
request,Podría plantear una pregunta sobre la suposición subyacente?
request,M’avèria interessat si hagués una possibilitat de veure-ho abans de que s’emiti.
request,Ser-ia extremment gràcies si podiessen seguir el pagament outstanding.
request,Desitgava que podiesseis descobrir el que el sistema no està respondent.
request,Apreciaria mucho si pudiera añadirme al ciclo de revisión.
request,M’avincint preguntant si podriessiu confirmar la referència de la reserva.
request,Seria gràcia si me permetia saber el resultat de la discussió.
request,Desitgava que fos possible que participasses al grup de treball.
request,Apreciaria que firmasse o comprovativo das despesas.
request,M’avincint si seria possible estendre el període de pràctic.
request,Ser-ia molt gràcies si podigués organitzar una reunió precoce.
request,Podria comprovar si la llicència del software cobreix el nostre ús?
request,Seria possible que preparara el informe para la mañana del martes?
request,Podria comprovar que els termini i condicions són actualitzats?
request,Ser-ia possible que parlassin amb el client abans del terme de la setmana?
request,Podes asegurar que el documento esté con marca de agua antes de su distribución?
request,Seria possible enviar el enlace a la grabación después de la llamada?
